symbol,rmse_original,rmse_scaled,spearman_corr,avg_confidence,avg_target,n_observations,n_unique_preds
DPZ,0.00032572923718028314,0.0003273577795342582,0.4779473869532849,11.009833560283413,0.0004885606316147897,4858.0,1210.0
DRI,0.0006853060797166768,0.0006840461232376924,0.5448287239609039,24.435443326337353,0.00048216289861567065,5284.0,1232.0
DRUG,0.009579622082202466,0.009450069134879203,0.6262611310278229,0.027180000414955382,0.007779664670285431,595.0,160.0
DT,0.0006608385106930349,0.0006590567030341225,0.5450346572453648,26.33740417487306,0.0005491423013782656,4289.0,1166.0
DTE,0.0006842833697373,0.0006818904630830194,0.5686048155067518,61.00220877594026,0.00041242761422056117,3377.0,912.0
DTM,0.0012676509107409576,0.0012684062419388673,0.39569414411916864,7.590271382087685,0.0005640196358144704,332.0,155.0
DUK,0.000296569716563934,0.00029459653115690383,0.6255933815733736,151.15206116554822,0.00035857687629694217,6271.0,1089.0
DUO,0.007439401216488277,0.007327696483459189,0.4887824939364597,0.041014598902985665,0.006695224319024232,513.0,136.0
DUOL,0.000417083218061638,0.0004277311822372301,0.5384105163147523,4.011255349368199,0.0007700474924325293,5228.0,1388.0
DVA,0.0005482053713040294,0.0005495882045796526,0.521994590332083,9.393242926074063,0.0005229469825526471,2318.0,802.0
DVN,0.00021720851496908166,0.00021859098663437254,0.6487331839188635,34.75778767466545,0.0005562572171686463,6288.0,1372.0
DVY,0.00010352818256846032,0.00010221922068678676,0.6077279181392963,167.84734668061375,0.00026209298221382824,1878.0,525.0
DXCM,0.00042061433821015875,0.0004270437949663948,0.6024345997122648,10.015260644738234,0.0007302430382862998,6217.0,1468.0
DXJ,0.0013473506212336275,0.0013381606035686557,0.4675980828215501,5.827472019886625,0.0008487496832071038,207.0,94.0
DXPE,0.0011410597101361858,0.0011812186561657298,0.17676405180241284,0.6962792157638268,0.0009929702938988754,61.0,29.0
DXYZ,0.002383601918371299,0.0023054100006540436,0.581557912731762,0.11110885171300054,0.003998726453533345,1217.0,411.0
DY,0.00103382344913869,0.0010360683950645382,0.41794465105803785,2.4688837035942814,0.0009127360537457276,517.0,249.0
DYN,0.0010130289356724438,0.0009995291016888258,0.5304018918094353,1.4850348317753845,0.001505436392297202,1502.0,591.0
EA,0.00031738217878898894,0.00031787764335825154,0.5827732322217483,92.5592978127556,0.0003962442424192217,6157.0,1276.0
EAT,0.001666556957771265,0.0016639780576269767,0.48534869065128494,3.5900403110013492,0.0009559869986644433,1380.0,556.0
EBAY,0.00019218213069421248,0.00019484934234564774,0.6083436790528693,61.641682013320924,0.0004909477835923911,6250.0,1376.0
ECL,0.00041550513343753786,0.0004142102965209403,0.4588876333706505,50.808471356014046,0.00034377375806660056,5333.0,1010.0
ED,0.00038323259198359724,0.0003815969542940755,0.6056984828440499,100.66916940287133,0.00038452600364512006,5317.0,1097.0
EDU,0.00037525070896119025,0.00039493102063533063,0.6843821833223676,4.294355168017929,0.0008141966492383649,1667.0,668.0
EEFT,0.0003301640374022124,0.00033551839121227935,0.2762420882330127,5.2993447374118094,0.0004731115187080388,566.0,249.0
EEM,0.00020367819287670693,0.00020358680804022648,0.6168030251275897,164.06354067114174,0.0002347622826180121,5943.0,798.0
EFA,0.00011412909383888626,0.00011443130953714024,0.6562075012656291,255.05284297608145,0.0002200192905364863,5924.0,691.0
EFV,0.0017694945436759204,0.0017674822278345404,0.5469984797601187,138.60319043179453,0.00041837240926236426,603.0,250.0
EFX,0.0004465535960025275,0.00044670457213999003,0.5467205185606965,19.974944934010797,0.0004655328215455981,5319.0,1330.0
EG,0.0015422624150978964,0.0015410574939359303,0.5199592423483573,12.54082217775122,0.00048794321485551886,3425.0,1003.0
EH,0.0009720399304186664,0.0009811635777000009,0.6576900518791854,1.0250041684288613,0.001946501845973804,646.0,304.0
EIX,0.0006609050645635476,0.0006578531651152928,0.6927609591704356,79.02129976432465,0.0004994158625843812,4093.0,1095.0
EL,0.000387513630721845,0.0003934153849222415,0.6145679483570735,8.598119242303012,0.0007532282407693706,6142.0,1424.0
ELF,0.0005262076703605548,0.0005372470786611902,0.608932878157318,2.7750193801132435,0.001113130906869522,5128.0,1403.0
ELV,0.0003064326317098175,0.0003057687293167696,0.6021510258107661,35.04130078145789,0.0004802934307269229,5780.0,1425.0
EMB,0.00027532867562037153,0.00027545337021265756,0.4848610748012518,271.95720256254947,0.00011710323319138373,5459.0,331.0
EME,0.001531661684191697,0.0015298132519431598,0.5422840068477188,6.368744850031723,0.000609748982804437,4225.0,1207.0
EMR,0.0007059840118784138,0.0007052832951130201,0.6454911406849523,76.48074838919598,0.0004547848003689283,6206.0,1377.0
EMXC,0.00010399505370913234,0.00010516316683156608,0.6095128012394654,205.94496283148402,0.00021485396783135446,2753.0,518.0
ENB,0.00045458451735726294,0.0004526688841857893,0.4796947654730604,126.7256019741674,0.00034914155889286745,1264.0,402.0
ENPH,0.0004088815335877827,0.0004224101959018613,0.6133241626302104,3.499794037188704,0.001079977442977631,6226.0,1498.0
ENSG,0.0003441846519121601,0.0003439544852183148,0.4420844460916135,8.330030802604757,0.0004651750877394336,4116.0,1067.0
ENTG,0.00035798414186571096,0.0003621140544151174,0.5625693167718213,6.148316427318708,0.0007564344777680076,5828.0,1402.0
ENVX,0.0008609490577838183,0.0008643736635457811,0.5922690777489212,1.0254441236350431,0.0020560495081068777,3452.0,1019.0
EOG,0.00038461940169570816,0.00038223071626829907,0.6159810590210177,62.855563936080934,0.0004893919477251841,6250.0,1276.0
EPAM,0.0005653139720257656,0.000565437613899997,0.4950756295592978,6.772241188331294,0.0005765296736795823,2682.0,907.0
EPD,0.0011095153661222854,0.0011058616465036857,0.4304662895877169,47.889743468489506,0.0005482954916471481,754.0,328.0
EQH,0.0006311232260177546,0.0006308129005917684,0.44571024655962965,57.508440033117566,0.00042752919231039895,433.0,202.0
EQIX,0.0002200988224300815,0.00022310420744786857,0.48673844199084526,23.602322496783216,0.0004265763574228538,5213.0,1206.0
EQNR,0.00047007136864938225,0.00046807792437063896,0.6463838083325448,46.9414220366423,0.00044675092736444147,2776.0,874.0
EQR,0.0005957964812299244,0.0005948740120249686,0.5859145819911072,41.259320468466896,0.0004685903223495678,394.0,174.0
EQT,0.0003578946442561241,0.00035944295508601485,0.5844475105333224,13.967855250612388,0.0006914073149105873,6267.0,1400.0
ERIC,0.00033142760962668135,0.0003324661257305515,0.4142825820033079,5.523523316560119,0.0003665150252954941,4377.0,1087.0
ERIE,0.0003898072852652696,0.00039515757737324176,0.357716088616227,4.8558101033949415,0.0004919816959856557,3382.0,989.0
ES,0.00041341624597427697,0.00041263852642905877,0.604180142366006,53.78246662757792,0.0004471254552515947,2062.0,702.0
ESGR,0.0001441407044506839,0.00015039352969062653,0.49853726236727935,18.864136434950918,0.0001746651475977678,53.0,25.0
ESGU,0.00014406318036402438,0.00014228261203377978,0.6633846979284388,196.94171641312434,0.00024837072490221354,3727.0,798.0
ESS,0.0006238430053144207,0.0006237486238388785,0.4984783652747767,11.090546717459954,0.00041550299517835573,1907.0,666.0
ESTA,0.000685692992951509,0.0007407912573741735,0.3224290381636724,1.3939988162459396,0.0009136065081041781,41.0,20.0
ESTC,0.00047515312262359115,0.00048217225673355087,0.6207361485552415,4.202541976086619,0.0008197306980572,2110.0,786.0
ET,0.00027738118140530543,0.0002768052491233046,0.65172472774297,28.09456786944698,0.00041613306132255615,3938.0,1187.0
ETH,0.0005496644912277082,0.0005581059699809037,0.5664930683580036,2.3834975471099216,0.0011158537921924976,120.0,58.0
ETHA,0.0004615328326004494,0.0004650832751154626,0.5984313107815866,4.208313464335808,0.0011458136956932568,3225.0,1018.0
ETHE,0.0005036809074856502,0.0005070784680859871,0.6042561515333382,4.250718781035108,0.0011077120857405373,2734.0,951.0
ETHU,0.0009046699460675297,0.0008824297705404335,0.6274264680561231,0.9645528738875002,0.0022319581635476572,1122.0,449.0
ETN,0.00032658337990297174,0.0003260959620750694,0.643844431006589,38.49462093863787,0.0004923514836114668,6074.0,1418.0
ETR,0.0005152891436090931,0.000513726082415618,0.6664417892291689,74.81372224834786,0.00043569103240772623,6003.0,1303.0
ETSY,0.00031795211075068465,0.00032592481384527265,0.5855529918361765,7.199091477595557,0.0008026166134994111,6203.0,1400.0
EVGO,0.0007865361393276018,0.000799677609486478,0.6700782982695138,0.8133621480934853,0.002115059004001852,954.0,418.0
EVR,0.003070033102769545,0.0030665909950109136,0.3473681635873149,4.889459808296133,0.0007510493582926514,749.0,310.0
EVRG,0.00016852052087455748,0.00016756699271342,0.5773255997848531,128.48818516249094,0.00035758932232458505,6082.0,1072.0
EW,0.0005980422532504993,0.000597965519750421,0.6373221010043453,21.79450091074478,0.000652724080095789,6212.0,1502.0
EWBC,0.0004886795989501203,0.0004904453573118096,0.5389308404865283,8.969385971246153,0.0005555616465301728,5314.0,1278.0
EWH,0.0010594471810602736,0.0010572006434777076,0.4693154001594178,9.370814823889518,0.0006230544101442388,111.0,60.0
EWJ,0.0008290751356001027,0.0008275884593198921,0.6380711248344461,215.61888626834318,0.0003142724432760226,5727.0,827.0
EWT,0.0012577342819200046,0.001255438053350201,0.6425304017634271,140.652932473638,0.0004450701169881757,3836.0,912.0
EWTX,0.0007480122902143557,0.0007779640238755214,0.4426395201385165,1.0346717988891077,0.0014159070301246934,689.0,304.0
EWW,0.0007822923341909549,0.0007807256944795961,0.5177054497568891,44.15253610600685,0.0005118949682398811,2088.0,725.0
EWY,0.00045561342607258125,0.0004547770509895777,0.5931726285767919,161.68626084546636,0.0003319833573584969,5615.0,955.0
EWZ,0.0002173496964589947,0.00021625630349376716,0.5806408812066303,69.80608300409709,0.0004371254586665142,5715.0,1223.0
EXAS,0.000493487671558867,0.0004983693463921008,0.5976509793020413,3.7216952877978335,0.0009718731910428939,5749.0,1522.0
EXC,0.00014474479397165853,0.0001430489005469974,0.5842661178540205,115.91799744609186,0.0003868054402755087,6247.0,1170.0
EXE,0.0005460635796689244,0.0005463792428878357,0.48658595554695383,26.31605769614632,0.000515267525755501,4157.0,1085.0
EXEL,0.0005852424435031094,0.0005867873771692854,0.5456277401014185,19.279934039684164,0.0005716746465078217,5816.0,1375.0
EXLS,0.00020806829199596801,0.0002106684155925004,0.4691592693013055,18.442667656714132,0.000462050742955379,2876.0,868.0
EXPD,0.00026535456361661115,0.00027235782099204673,0.5527490246487022,24.9596271537425,0.0004248523244111855,1402.0,548.0
EXPE,0.00023413257576996517,0.00023758180160544858,0.5521060727941473,17.033815274339997,0.0005167038061674786,5807.0,1372.0
EXR,0.0005252881851179281,0.0005240460570181664,0.5079702996129415,14.713438493440366,0.00046160277884470973,4132.0,1049.0
F,0.0002859101083168816,0.0002886462036214039,0.5269345309802549,7.016542870617535,0.0004989555032506749,6135.0,1481.0
FANG,0.00025037887384724293,0.000253458910162118,0.5933468247525904,23.24412192819374,0.000536317586248666,6125.0,1340.0
FAS,0.0006847124378910382,0.0006886926811227406,0.6126509615943921,3.208674387525647,0.0011322018316707691,496.0,237.0
FAST,0.00016013972169443743,0.0001616137494081229,0.6357368247152889,102.65745029627777,0.0004080073230922351,6204.0,1305.0
FBTC,0.00032615562133289785,0.0003264702214654623,0.6385627911357181,7.468366749099527,0.0009055695174405372,5759.0,1413.0
FCFS,0.0003164856652697522,0.00033295618733517865,0.19689867476655296,3.8897740456122385,0.0004716959294535598,158.0,72.0
FCNCA,0.00042640590106551564,0.00043098554828645627,0.4259316039923741,5.691370751186845,0.0005717460607147913,4140.0,1147.0
FCX,0.00022948252011390652,0.00023252263546541725,0.6456423619181381,31.807252052990165,0.0005734302250252971,6290.0,1417.0
FDN,0.0009903602335844424,0.0009866140261867425,0.567587336119831,102.9771662296892,0.00039922483131727326,735.0,303.0
FDS,0.00041530851391100536,0.0004135839666622555,0.5251749554645274,10.85481648941173,0.0004604216681282663,2402.0,783.0
FDX,0.00022824242344771984,0.0002277925215308775,0.621571164874543,45.48681858559876,0.00045103797975618373,5871.0,1310.0
FE,0.0003935067632880379,0.0003919753497696316,0.5779160220361579,119.65518572983613,0.00036635798237196176,2088.0,610.0
FERG,0.0013045774974413465,0.001302870980025658,0.5798863890451987,21.03060718847428,0.0005570549802874002,5449.0,1353.0
FETH,0.0006624133885211955,0.0006673597423468294,0.5270618386475889,3.362964615225792,0.0011688580793539078,149.0,75.0
FFIE,0.00333640082283095,0.003207872536555704,0.5376585349676364,0.06528260475587569,0.005234209967824412,732.0,212.0
FFIV,0.00018839982521031453,0.00019158416936031756,0.4987932064284973,39.846136957812924,0.00036491956254865925,5176.0,1143.0
FHN,0.0011956677844447666,0.0011934124905736642,0.5674485006116852,12.273656566235708,0.00060810228762942,566.0,247.0
FI,0.00034334111307183975,0.0003414339909653185,0.5940276341053882,114.13571483746627,0.00038036036641874175,6109.0,1139.0
FICO,0.0012723257067851653,0.0012709098331414375,0.49010072548899614,7.490724473512593,0.000560262347340849,4652.0,1186.0
FIS,0.0005734394349634048,0.0005713560089833353,0.6189701224969822,92.37568970486569,0.0004369439801065491,6180.0,1267.0
FITB,0.0002160136084972824,0.00021815196293708603,0.6327315143389515,58.27788978960281,0.0005003443116869532,6278.0,1359.0
FIVE,0.0005145633499488502,0.0005239928319551634,0.5501662590300908,3.553171181207176,0.0009473496684786876,5618.0,1463.0
FIVN,0.00047980816737459755,0.0004897533668264074,0.47436058655054764,3.9848014271828127,0.0008877513432535055,4691.0,1244.0
FIX,0.0006878106980770751,0.0006889911922463469,0.5210981694223887,4.250249843545692,0.0007046395530115171,3757.0,1158.0
FL,0.000537128821363765,0.0005471500363267119,0.5341102699933602,2.67978570839926,0.0011788104450704752,1168.0,479.0
FLEX,0.0005614235486447427,0.0005635437966071704,0.6092181779897541,13.226222035336447,0.0006850386695956949,6006.0,1452.0
FLNC,0.0006673103197769127,0.000673482543764664,0.4952199688615419,1.873096889386429,0.0014513506959029222,1571.0,605.0
FLR,0.0006454493856448651,0.0006487620758307554,0.5623521490224517,5.565065235285895,0.0007963299146057465,1157.0,491.0
FLUT,0.0027203474440880395,0.0027185401750422305,0.5502438474126845,12.518541230361224,0.0006623850312207822,5161.0,1287.0
FMX,0.0006474014179830935,0.0006453091137946625,0.5272977254140966,6.9996429257811865,0.0006243177101740683,239.0,114.0
FN,0.0017778715696151472,0.0017764430051896872,0.508430515312167,2.8698944492948715,0.0009805196571569194,3092.0,1002.0
FND,0.0015021067375831421,0.0015005962226318243,0.5255382848058114,4.837424257374726,0.0007861695905806045,4225.0,1160.0
FNGU,0.0009079441431060664,0.0009145059388979938,0.6055074476372685,2.8457905544123303,0.0013529770453586457,3180.0,1138.0
FORM,0.0004284948053163305,0.00045431309897492534,0.4724768658542192,2.26936364197233,0.0009992420312538214,766.0,336.0
FOUR,0.0008367225564578441,0.000838510639577905,0.5666926511284586,3.5601163149174107,0.0009299698541246983,1672.0,665.0
FOX,0.00034309937401942906,0.00034405965016607925,0.6027974038707977,72.48906889902564,0.00042437545658199677,4676.0,1163.0
FOXA,0.00029937581946668505,0.0002991545762096925,0.6261381933823486,101.95938997821733,0.00041431828221966165,6156.0,1324.0
FROG,0.0006035704160077028,0.0006141611074907328,0.5870949932539651,2.9192150924392117,0.0010417586448234434,998.0,438.0
FRPT,0.00036473409683008585,0.00036968399746302466,0.4204071763941834,4.413229711583053,0.0006151206023423481,4517.0,1189.0
FRSH,0.0005430507600704598,0.0005470304652841661,0.5116738250420322,5.526661388129999,0.0008043942212789276,2823.0,900.0
FSLR,0.0004248747855788349,0.0004382646491621061,0.6106015218177189,4.593171008916233,0.0009550646701598783,6142.0,1566.0
FTAI,0.0004079965541284398,0.0004154170757021528,0.5866656025061047,3.8937830752983515,0.0008509713768078736,5452.0,1452.0
FTDR,0.00042282350251982335,0.00042536254335350014,0.489429647105603,7.489305053493372,0.000584975245851322,2481.0,834.0
FTI,0.00036440946855723755,0.000361018192391977,0.48005379307889084,9.213293062477577,0.000715952569656053,328.0,155.0
FTNT,0.00025739801707840433,0.0002598019571107813,0.6606016552017607,47.09483292987165,0.0005510514889305742,6294.0,1481.0
FTRE,0.0005654977543483206,0.0005868758306825796,0.3215755587136696,2.44922505612791,0.0011008071210612314,685.0,305.0
FTV,0.0003648841853655476,0.0003639260859785436,0.5897414243144677,83.60945182688826,0.00041156587431353777,5758.0,1254.0
FTXL,0.00042097741406265656,0.00042495616247392195,0.5238530730993249,5.735947787761688,0.0006456035530927085,77.0,39.0
FUBO,0.003079319576204234,0.002910721225938779,0.7001869269898999,0.11928656711723643,0.005417391894257483,344.0,116.0
FULT,0.0002175091383557604,0.00022334160746687116,0.5394008882239224,8.348447323489834,0.0006468437341796173,370.0,170.0
FUN,0.0004381064731176336,0.00045282054305242566,0.37478432862308647,2.374776321995878,0.0008448145687555685,327.0,160.0
FUTU,0.0005165164943906088,0.0005306843728073674,0.7696613238667942,4.134474857836169,0.0010892089760714948,5764.0,1734.0
FWONK,0.00037324783722220253,0.000375254991465061,0.42840536663752027,11.061483362075242,0.0004982544927951973,4769.0,1239.0
FWRD,0.000538039216435931,0.0005525951146717486,0.4304882937134971,2.005469875326362,0.0010167424433056372,511.0,234.0
FXI,0.0001598743292459003,0.0001627485701845265,0.76182516081474,95.56201447974688,0.00036719030702281644,5801.0,1341.0
FYBR,0.0006347169224828287,0.0006333643438746414,0.6279671326268742,124.29104598952621,0.00026844986868979016,5298.0,1140.0
GAP,0.0004467516441938873,0.0004562852756728266,0.5832207527957081,4.811095422488981,0.0009564478724956557,2748.0,936.0
GBTC,0.0003354662829296805,0.0003356916109713756,0.6229359051744278,7.0488688327766535,0.000911892409459966,5402.0,1360.0
GCT,0.0006546732854843587,0.0006845464577172708,0.5106724337364924,1.4671841071529172,0.0014273403500857855,617.0,282.0
GD,0.00028720300773538816,0.000285686387647108,0.5977451135248963,57.14496813415633,0.0003828146160004574,5624.0,1166.0
GDC,0.0029675683947528813,0.0028771620751259375,0.6135723526756248,0.039228468819195915,0.004372453859436675,83.0,36.0
GDDY,0.0007512565976757157,0.0007488195354738409,0.5217367769105024,19.568754442047528,0.0004918146032373733,5240.0,1219.0
GDS,0.000497081030823761,0.0005276991561128851,0.5766192767789456,2.4579802640373747,0.0011830835626521917,504.0,232.0
GDX,0.00019658057028853291,0.00019893189443272364,0.6475060312700875,53.734816308218186,0.0005007203304429034,6232.0,1383.0
GDXJ,0.0002989813177589596,0.0003019392061280043,0.6105856121590755,28.858687735724903,0.0005759180547585725,6076.0,1371.0
GE,0.00022883429443640305,0.0002282700154602369,0.6510050541567896,56.74078080974982,0.0005045964530971053,6257.0,1417.0
GEHC,0.0002145346611964454,0.00021503320926497387,0.5807066665216977,39.666785735741726,0.0005095158259046373,6151.0,1375.0
GEN,0.00019991439827595235,0.00020093834288080844,0.5645470120426496,60.96426964041135,0.00044101434987562694,6037.0,1333.0
GEO,0.0006806164351049067,0.0007137544212509972,0.4566952283692523,1.2018231773320498,0.0016145810152720368,426.0,202.0
GERN,0.000739315312713984,0.0007477230871596133,0.3795676947466088,1.2606451161125967,0.0011657776001463068,1027.0,428.0
GEV,0.0003688387040856471,0.00037569333122320264,0.6451660373834942,6.819962129633101,0.0008106367130695561,6019.0,1584.0
GFI,0.0003913706269547373,0.00039560314782925476,0.5727761835475902,5.145994965325702,0.0007550188266132285,176.0,87.0
GFS,0.00030870026268395333,0.00031776844755275425,0.5743269448052558,5.630864351815542,0.0007735603337425826,5881.0,1349.0
GGAL,0.00044448886171470517,0.0004650730798184763,0.5382478776119264,2.0236549196130187,0.0010822120638917508,2888.0,957.0
GH,0.0005853708317675696,0.0005948310037136467,0.5224931903349874,2.7023897571590783,0.0011451199938556768,4493.0,1256.0
GIII,0.0003320979612515175,0.00035853791249488903,0.4209056414491741,3.770856514890143,0.000567168977496755,94.0,48.0
GILD,0.00019140722182434114,0.00019376377557177974,0.593096142273337,97.18364086671785,0.0004349192065127422,6297.0,1324.0
GIS,0.00036741770920488393,0.0003653732305098619,0.6381874011444042,109.69859589555294,0.00040755716360719383,6142.0,1200.0
GL,0.0007135417100883173,0.0007106806086963238,0.4210572678615054,19.237130245745124,0.000554035891515754,1017.0,401.0
GLBE,0.00028782978570074613,0.0002937566987734855,0.5174485895519348,5.085466177988445,0.0006407448182655664,1944.0,728.0
GLD,0.00010295494264616564,0.00010514306067235648,0.69167145257779,275.107084777568,0.0002143650198063846,6259.0,739.0
GLDM,0.0005565441715032895,0.0005559315671490948,0.6367693446633598,178.53044257282278,0.00026608919063174233,3709.0,754.0
GLMD,0.008989266907942066,0.00882598362965319,0.5730377032679883,0.009542978504431525,0.00871221684313071,339.0,76.0
GLNG,0.0005094789439973288,0.0005139094682098634,0.5582765916375253,7.139100158349538,0.0007153662937723965,3003.0,1014.0
GLOB,0.0014678763853438746,0.001464019123687301,0.3473610222678789,4.472142878992075,0.0006903617060582284,1083.0,451.0
GLPI,0.00015490925659562564,0.00015436355967622623,0.5475618276329254,87.26501492515939,0.00037236256138176366,5490.0,1094.0
GLW,0.00023733959837043042,0.00023763887164850842,0.5834569646269684,61.87348011577517,0.0004639427168595331,6177.0,1343.0
GM,0.00028432162008174645,0.00028801317612503474,0.619618561080601,34.50788087996513,0.0005776232273170214,6292.0,1401.0
GME,0.0009019724882778314,0.0009026090621658653,0.7008530537757715,1.6121537501068985,0.0016818637923548669,4099.0,1234.0
GNPX,0.00788225801057434,0.007698452280920816,0.3610481927410368,0.007690369096048097,0.008733603252075447,342.0,52.0
GNRC,0.00037525465686238067,0.0003796230552686332,0.5608442104632602,5.240723001445711,0.0006510296002912788,3591.0,1104.0
GNTX,0.0002284353562165427,0.0002309850227772031,0.49754360045555535,20.918548034029264,0.0005088733055109369,4896.0,1190.0
GO,0.000522798281884428,0.0005385631044203555,0.4861335103398204,2.824368825522476,0.001107091580155201,1473.0,578.0
GOLD,0.00022505323178845802,0.00022878821330208482,0.5977699304072057,13.905885705238479,0.0005646288897648814,5942.0,1342.0
GOOG,0.0002049990163786566,0.00020698156682095095,0.6958565622934021,87.70741257919693,0.0004752756331152946,6328.0,1485.0
GOOGL,0.0002082836665232,0.00021041167044397107,0.6936771704390884,81.04850477372011,0.000481957876210022,6340.0,1468.0
GOVX,0.0025415588778305454,0.0024900238119472877,0.17527233989041854,0.13832944863148636,0.003983754750927322,37.0,16.0
GPC,0.0002862369658359123,0.00028938136047382176,0.5398670662120333,17.078350675208576,0.0005095895039465323,1279.0,505.0
GPN,0.0005216712574996776,0.0005197098189868714,0.6083779940586057,25.473680379388295,0.0005468220580977406,5479.0,1389.0
GRAB,0.0005845994782474101,0.0005913173614637537,0.42039503458176547,1.9966398723045735,0.0005957982221395905,5069.0,1629.0
GRMN,0.000279975163879651,0.0002820871717566532,0.5077363266298989,29.460224102448013,0.0003734319507919111,4818.0,1110.0
GRRR,0.0027159668468988455,0.0026170395217419047,0.5625659826771423,0.06140389731163943,0.0047314702077970805,461.0,151.0
GS,0.00020822863171872458,0.0002078606957690469,0.6418563985790816,49.59842530778001,0.0004983600114212727,6199.0,1433.0
GSHD,0.0006225122134230441,0.0006349426876675585,0.25437203117822244,2.0989762975814497,0.0007655764632768382,47.0,21.0
GSK,0.0001887295094739943,0.00018935576314810384,0.5579624726527131,109.53951324677838,0.00035752620447692865,5837.0,1124.0
GT,0.00044022015072293273,0.00044735889299980965,0.484582585103883,3.108372404157501,0.0009165559536388296,3395.0,1067.0
GTLB,0.0003828543881126747,0.0003937517256900684,0.593591624777781,4.3060539902107395,0.0008815066493634521,5832.0,1438.0
GTLS,0.0005785622921854747,0.0005796012520219536,0.5392044418126737,3.6042512722923075,0.0008792777289913654,2603.0,894.0
GWRE,0.0009937680116529554,0.0009915022572203052,0.5471606446569584,15.459421992343692,0.0005349735967919348,3569.0,1069.0
GWW,0.0027434601957640956,0.0027417316867721793,0.48253860333926885,13.740632843531111,0.0005051424828726587,4496.0,1100.0
GXO,0.0006180008584287366,0.0006196488673105102,0.3507494786093108,8.486714234265188,0.0005635531352657621,384.0,174.0
H,0.000437251590033811,0.00044686564197262324,0.6042910506048463,6.17740555487427,0.000582385887103041,102.0,50.0
HA,0.00033832420305087904,0.0003417566950970098,0.43875781193106733,10.993394041615863,0.00041491201277375154,215.0,103.0
HAL,0.00035889981070830917,0.0003589654209514767,0.6130781029562533,18.34368179481077,0.0006062085337241912,6228.0,1376.0
HALO,0.0004977205525095358,0.0005029627683443996,0.5977077050925335,5.462805373479616,0.0008010660216718207,5553.0,1424.0
HAS,0.00022777634791086514,0.00023102621751813773,0.5378392613616245,27.41251656493583,0.0005080350981371361,5738.0,1363.0
HBAN,0.00024283618831747957,0.00024425177307339156,0.5861799607859542,15.169110580572228,0.0005466435549968931,6137.0,1379.0
HCA,0.0003396411305732088,0.00034178384287004396,0.5903089984618376,30.180394101440694,0.00048305126955915047,5564.0,1361.0
HCP,0.00011614095615228843,0.00011666644463094995,0.37164816705791465,157.6206070555815,9.602254868514614e-05,3511.0,401.0
HD,0.0001875655885184906,0.00018732284469744328,0.6138178353658139,92.54247708529567,0.00041406297951912497,6173.0,1282.0
HDB,0.00014448389477759177,0.00014576864386996237,0.5341333175771983,131.9473120956911,0.0002793719005794756,1401.0,463.0
HEI,0.0006602911144964723,0.0006577920187822462,0.5180978108177349,7.7888148969001385,0.0005471394882000159,2062.0,732.0
HELE,0.000404790487042148,0.0004201111819576806,0.49119892692588685,2.8586453018390796,0.0007670167619048417,1202.0,491.0
HES,0.000387391372117354,0.0003859131187093647,0.6099157213994854,39.7024385383307,0.00048259727990071716,6044.0,1244.0
HIG,0.0003952458652944027,0.000393618628332775,0.6270431108450484,70.34872344116128,0.0004149603750609653,5187.0,1146.0
HII,0.0005077011704645281,0.0005102235737335061,0.5567906416159982,5.094412365329378,0.0006354551561607175,961.0,438.0
HIMS,0.0007931326817069427,0.0007917362592492788,0.708094021122962,1.364653169836171,0.0019513722643759125,4593.0,1333.0
HLNE,0.0003671952917625432,0.0003702691891265024,0.5014940692956643,4.9674788194521105,0.0005923810952244202,4502.0,1252.0
HLT,0.00032748270920860724,0.0003256075967722324,0.5578581948708725,73.37071692799697,0.0003760534038523066,5717.0,1153.0
HMY,0.0005045239208606929,0.000515438746360212,0.5107405805886367,2.2729916061673845,0.0010298807498529767,56.0,29.0
HOLO,0.0039071130490537865,0.0037221962037701857,0.4421535244264684,0.033239358121396126,0.006397948297041231,469.0,97.0
HOLX,0.00020758195189176282,0.00021083063310405566,0.6074965238291323,89.712288389809,0.0004011814972434672,5940.0,1279.0
HON,0.0002321969539850461,0.00023327394041339333,0.6013615640435492,126.62591761611938,0.00037878880719954345,6250.0,1233.0
HOOD,0.00040430061273778793,0.00041987805988904673,0.6769706105873402,3.933666218763881,0.0011469524203239225,6312.0,1520.0
HPE,0.00031592916102575816,0.00031897806450672167,0.6362315222727132,11.720694896233628,0.0006488341001797738,6139.0,1483.0
HPQ,0.00026426241906133075,0.00026669899778717135,0.6192406832270752,38.60073844246827,0.0005338523032711666,6209.0,1462.0
HQY,0.0005286028410576787,0.0005323330062407863,0.4506174094212502,4.725435041778236,0.0006436404577486478,4819.0,1257.0
HRI,0.006702160450049676,0.00669855495636672,0.3992480246945798,3.604107562113892,0.0011191902239148408,132.0,66.0
HRMY,0.0005882950625635896,0.0006171911953566127,0.47393515886922394,1.7923690498710794,0.0010084733223900324,535.0,254.0
HSAI,0.0009890186407960967,0.001008683341047807,0.5909474418493623,0.8895402283188214,0.0020152875846043594,823.0,361.0
HSBC,0.0003571541296822153,0.0003564807194571058,0.6469602503183504,159.10684199704218,0.00027850368749924567,694.0,270.0
HSIC,0.00027781632643056195,0.0002838766522916297,0.5726535504862835,24.459181128593016,0.0005218833599023478,5635.0,1383.0
HST,0.00027196473576174366,0.00027303112977439817,0.5285991807235616,13.513075974507721,0.0005678761050914515,5968.0,1375.0
